Date,Equity,Exit Entry,Exit Position,Entry Price,Exit Price,P/L,Returns,Drawdown,Drawdown Duration
2016-05-16,1000000.0,,,,,,,0.0,
2016-05-17,1000000.0,,,,,,,0.0,
2016-05-18,1000000.0,,,,,,,0.0,
2016-05-19,1000000.0,,,,,,,0.0,
2016-05-20,1000000.0,,,,,,,0.0,
2016-05-21,1000000.0,,,,,,,0.0,
2016-05-22,1000000.0,,,,,,,0.0,
2016-05-23,1000000.0,,,,,,,0.0,
2016-05-24,1000000.0,,,,,,,0.0,
2016-05-25,1000000.0,,,,,,,0.0,
2016-05-26,1000000.0,,,,,,,0.0,
2016-05-27,1000000.0,,,,,,,0.0,
2016-05-28,1000000.0,,,,,,,0.0,
2016-05-29,1000000.0,,,,,,,0.0,
2016-05-30,1000000.0,,,,,,,0.0,
2016-05-31,1000000.0,,,,,,,0.0,
2016-06-01,1000000.0,,,,,,,0.0,
2016-06-02,1000000.0,,,,,,,0.0,
2016-06-03,1000000.0,,,,,,,0.0,
2016-06-04,1000000.0,,,,,,,0.0,
2016-06-05,1000000.0,,,,,,,0.0,
2016-06-06,1000000.0,,,,,,,0.0,
2016-06-07,1000000.0,,,,,,,0.0,
2016-06-08,1000000.0,,,,,,,0.0,
2016-06-09,1000000.0,,,,,,,0.0,
2016-06-10,1000000.0,,,,,,,0.0,
2016-06-11,1000000.0,,,,,,,0.0,
2016-06-12,1000000.0,,,,,,,0.0,
2016-06-13,1000000.0,,,,,,,0.0,
2016-06-14,1000000.0,,,,,,,0.0,
2016-06-15,1000000.0,,,,,,,0.0,
2016-06-16,1000000.0,,,,,,,0.0,
2016-06-17,1000000.0,,,,,,,0.0,
2016-06-18,1000000.0,,,,,,,0.0,
2016-06-19,1000000.0,,,,,,,0.0,
2016-06-20,1000000.0,,,,,,,0.0,
2016-06-21,1000000.0,,,,,,,0.0,
2016-06-22,1000000.0,,,,,,,0.0,
2016-06-23,1000000.0,,,,,,,0.0,
2016-06-24,1000000.0,,,,,,,0.0,
2016-06-25,1000000.0,,,,,,,0.0,
2016-06-26,1000000.0,,,,,,,0.0,
2016-06-27,1000000.0,,,,,,,0.0,
2016-06-28,1000000.0,,,,,,,0.0,
2016-06-29,1000000.0,,,,,,,0.0,
2016-06-30,1000000.0,,,,,,,0.0,
2016-07-01,1000000.0,,,,,,,0.0,
2016-07-02,1000000.0,,,,,,,0.0,
2016-07-03,1000000.0,,,,,,,0.0,
2016-07-04,1000000.0,,,,,,,0.0,
2016-07-05,1000000.0,,,,,,,0.0,
2016-07-06,1000000.0,,,,,,,0.0,
2016-07-07,1000000.0,,,,,,,0.0,
2016-07-08,1000000.0,,,,,,,0.0,
2016-07-09,1000000.0,,,,,,,0.0,
2016-07-10,1000000.0,,,,,,,0.0,
2016-07-11,1000000.0,,,,,,,0.0,
2016-07-12,1000000.0,,,,,,,0.0,
2016-07-13,1000000.0,,,,,,,0.0,
2016-07-14,1000000.0,,,,,,,0.0,
2016-07-15,1000000.0,,,,,,,0.0,
2016-07-16,1000000.0,,,,,,,0.0,
2016-07-17,1000000.0,,,,,,,0.0,
2016-07-18,1000000.0,,,,,,,0.0,
2016-07-19,1000000.0,,,,,,,0.0,
2016-07-20,1000000.0,,,,,,,0.0,
2016-07-21,1000000.0,,,,,,,0.0,
2016-07-22,1000000.0,,,,,,,0.0,
2016-07-23,1000000.0,,,,,,,0.0,
2016-07-24,1000000.0,,,,,,,0.0,
2016-07-25,1000000.0,,,,,,,0.0,
2016-07-26,1000000.0,,,,,,,0.0,
2016-07-27,1000000.0,,,,,,,0.0,
2016-07-28,1000000.0,,,,,,,0.0,
2016-07-29,1000000.0,,,,,,,0.0,
2016-07-30,1000000.0,,,,,,,0.0,
2016-07-31,1000000.0,,,,,,,0.0,
2016-08-01,1000000.0,,,,,,,0.0,
2016-08-02,1000000.0,,,,,,,0.0,
2016-08-03,1000000.0,,,,,,,0.0,
2016-08-04,1000000.0,,,,,,,0.0,
2016-08-05,1000000.0,,,,,,,0.0,
2016-08-06,1000000.0,,,,,,,0.0,
2016-08-07,1000000.0,,,,,,,0.0,
2016-08-08,1000000.0,,,,,,,0.0,
2016-08-09,1000000.0,,,,,,,0.0,
2016-08-10,1000000.0,,,,,,,0.0,
2016-08-11,1000000.0,,,,,,,0.0,
2016-08-12,1000000.0,,,,,,,0.0,
2016-08-13,1000000.0,,,,,,,0.0,
2016-08-14,1000000.0,,,,,,,0.0,
2016-08-15,1000000.0,,,,,,,0.0,
2016-08-16,1000000.0,,,,,,,0.0,
2016-08-17,1000000.0,,,,,,,0.0,
2016-08-18,1000000.0,,,,,,,0.0,
2016-08-19,1000000.0,,,,,,,0.0,
2016-08-20,1000000.0,,,,,,,0.0,
2016-08-21,1000000.0,,,,,,,0.0,
2016-08-22,1000000.0,,,,,,,0.0,
2016-08-23,1000000.0,,,,,,,0.0,
2016-08-24,1000000.0,,,,,,,0.0,
2016-08-25,1000000.0,,,,,,,0.0,
2016-08-26,1000000.0,,,,,,,0.0,
2016-08-27,1000000.0,,,,,,,0.0,
2016-08-28,1000000.0,,,,,,,0.0,
2016-08-29,1000000.0,,,,,,,0.0,
2016-08-30,1000000.0,,,,,,,0.0,
2016-08-31,1000000.0,,,,,,,0.0,
2016-09-01,1000000.0,,,,,,,0.0,
2016-09-02,1000000.0,,,,,,,0.0,
2016-09-03,1000000.0,,,,,,,0.0,
2016-09-04,1000000.0,,,,,,,0.0,
2016-09-05,1000000.0,,,,,,,0.0,
2016-09-06,1000000.0,,,,,,,0.0,
2016-09-07,1000000.0,,,,,,,0.0,
2016-09-08,1000000.0,,,,,,,0.0,
2016-09-09,1000000.0,,,,,,,0.0,
2016-09-10,1000000.0,,,,,,,0.0,
2016-09-11,1000000.0,,,,,,,0.0,
2016-09-12,1000000.0,,,,,,,0.0,
2016-09-13,1000000.0,,,,,,,0.0,
2016-09-14,1000000.0,,,,,,,0.0,
2016-09-15,1000000.0,,,,,,,0.0,
2016-09-16,1000000.0,,,,,,,0.0,
2016-09-17,1000000.0,,,,,,,0.0,
2016-09-18,1000000.0,,,,,,,0.0,
2016-09-19,1000000.0,,,,,,,0.0,
2016-09-20,1000000.0,,,,,,,0.0,
2016-09-21,1000000.0,,,,,,,0.0,
2016-09-22,1000000.0,,,,,,,0.0,
2016-09-23,1000000.0,,,,,,,0.0,
2016-09-24,1000000.0,,,,,,,0.0,
2016-09-25,1000000.0,,,,,,,0.0,
2016-09-26,1000000.0,,,,,,,0.0,
2016-09-27,1000000.0,,,,,,,0.0,
2016-09-28,1000000.0,,,,,,,0.0,
2016-09-29,1000000.0,,,,,,,0.0,
2016-09-30,1000000.0,,,,,,,0.0,
2016-10-01,1000000.0,,,,,,,0.0,
2016-10-02,1000000.0,,,,,,,0.0,
2016-10-03,1000000.0,,,,,,,0.0,
2016-10-04,1000000.0,,,,,,,0.0,
2016-10-05,1000000.0,,,,,,,0.0,
2016-10-06,1000000.0,,,,,,,0.0,
2016-10-07,1000000.0,,,,,,,0.0,
2016-10-08,1000000.0,,,,,,,0.0,
2016-10-09,1000000.0,,,,,,,0.0,
2016-10-10,1000000.0,,,,,,,0.0,
2016-10-11,1000000.0,,,,,,,0.0,
2016-10-12,1000000.0,,,,,,,0.0,
2016-10-13,1000000.0,,,,,,,0.0,
2016-10-14,1000000.0,,,,,,,0.0,
2016-10-15,1000000.0,,,,,,,0.0,
2016-10-16,1000000.0,,,,,,,0.0,
2016-10-17,1000000.0,,,,,,,0.0,
2016-10-18,1000000.0,,,,,,,0.0,
2016-10-19,1000000.0,,,,,,,0.0,
2016-10-20,1000000.0,,,,,,,0.0,
2016-10-21,1000000.0,,,,,,,0.0,
2016-10-22,1000000.0,,,,,,,0.0,
2016-10-23,1000000.0,,,,,,,0.0,
2016-10-24,1000000.0,,,,,,,0.0,
2016-10-25,1000000.0,,,,,,,0.0,
2016-10-26,1000000.0,,,,,,,0.0,
2016-10-27,1000000.0,,,,,,,0.0,
2016-10-28,1000000.0,,,,,,,0.0,
2016-10-29,1000000.0,,,,,,,0.0,
2016-10-30,1000000.0,,,,,,,0.0,
2016-10-31,1000000.0,,,,,,,0.0,
2016-11-01,1000000.0,,,,,,,0.0,
2016-11-02,1000000.0,,,,,,,0.0,
2016-11-03,1000000.0,,,,,,,0.0,
2016-11-04,1000000.0,,,,,,,0.0,
2016-11-05,1000000.0,,,,,,,0.0,
2016-11-06,1000000.0,,,,,,,0.0,
2016-11-07,1000000.0,,,,,,,0.0,
2016-11-08,1000000.0,,,,,,,0.0,
2016-11-09,1000000.0,,,,,,,0.0,
2016-11-10,1000000.0,,,,,,,0.0,
2016-11-11,1000000.0,,,,,,,0.0,
2016-11-12,1000000.0,,,,,,,0.0,
2016-11-13,1000000.0,,,,,,,0.0,
2016-11-14,1000000.0,,,,,,,0.0,
2016-11-15,1000000.0,,,,,,,0.0,
2016-11-16,1000000.0,,,,,,,0.0,
2016-11-17,1000000.0,,,,,,,0.0,
2016-11-18,1000000.0,,,,,,,0.0,
2016-11-19,1000000.0,,,,,,,0.0,
2016-11-20,1000000.0,,,,,,,0.0,
2016-11-21,1000000.0,,,,,,,0.0,
2016-11-22,1000000.0,,,,,,,0.0,
2016-11-23,1000000.0,,,,,,,0.0,
2016-11-24,1000000.0,,,,,,,0.0,
2016-11-25,1000000.0,,,,,,,0.0,
2016-11-26,1000000.0,,,,,,,0.0,
2016-11-27,1000000.0,,,,,,,0.0,
2016-11-28,1000000.0,,,,,,,0.0,
2016-11-29,1000000.0,,,,,,,0.0,
2016-11-30,1000000.0,,,,,,,0.0,
2016-12-01,1000000.0,,,,,,,0.0,
2016-12-02,1000000.0,,,,,,,0.0,
2016-12-03,1000000.0,,,105.5482201,,,,0.0,
2016-12-04,989902.9895070284,,,,,,,0.010097010492971625,
2016-12-05,993613.2703767754,,,,,,,0.0063867296232246185,3 days 00:00:00.000000000
2016-12-06,1000614.0686561188,,,,,,,0.0,
2016-12-07,992621.1448286007,,,,,,,0.007988018635649463,
2016-12-08,988426.6239488771,,,,,,,0.012179965372273949,3 days 00:00:00.000000000
2016-12-09,1012589.8412432576,,,,,,,0.0,
2016-12-10,1012589.8412432576,,,,,,,0.0,
2016-12-11,1012589.8412432576,,,,,,,0.0,
2016-12-12,1038777.5094704222,,,,,,,0.0,
2016-12-13,1029632.3941617755,,,,,,,0.008803728638011155,2 days 00:00:00.000000000
2016-12-14,1061516.3659877046,,,,,,,0.0,
2016-12-15,1064927.773645685,,,,,,,0.0,
2016-12-16,1045606.1817720947,,,,,,,0.018143570251196173,
2016-12-17,1045606.1817720947,,,,,,,0.018143570251196173,
2016-12-18,1045606.1817720947,,,,,,,0.018143570251196173,
2016-12-19,1035531.3297709122,,,,,,,0.027604166782256745,
2016-12-20,1058690.1776502712,,,,,,,0.005857294879313746,6 days 00:00:00.000000000
2016-12-21,1073842.9134021816,,,,,,,0.0,
2016-12-22,1090930.125719512,,,,,,,0.0,
2016-12-23,1099679.2881609993,,,,,,,0.0,
2016-12-24,1099679.2881609993,,,,,,,0.0,
2016-12-25,1099679.2881609993,,,,,,,0.0,
2016-12-26,1099679.2881609993,,,,,,,0.0,
2016-12-27,1099679.2881609993,,,,,,,0.0,
2016-12-28,1082319.0821617194,,,,,,,0.015786608137642988,
2016-12-29,1067214.2536455346,,,,,,,0.029522275144197918,
2016-12-30,1059536.4525308923,,,,,,,0.03650412994250174,
2016-12-31,1059536.4525308923,,,,,,,0.03650412994250174,
2017-01-01,1059536.4525308923,,,,,,,0.03650412994250174,
2017-01-02,1058690.1776502712,,,,,,,0.0372736951145769,
2017-01-03,1079967.492551139,,,,,,,0.01792504034774023,8 days 00:00:00.000000000
2017-01-04,1114160.9155780417,,,,,,,0.0,
2017-01-05,1137751.1611701932,,,,,,,0.0,
2017-01-06,1137751.1611701932,,,,,,,0.0,
2017-01-07,1137751.1611701932,,,,,,,0.0,
2017-01-08,1110737.5163397086,,,,,,,0.023743016709120046,
2017-01-09,1109497.8536609302,,,,,,,0.02483258947431366,
2017-01-10,1105795.4133677315,,,,,,,0.028086763514787227,
2017-01-11,1113848.8259303044,,,,,,,0.021008403292073985,5 days 00:00:00.000000000
2017-01-12,1175765.909576878,,,,,,,0.0,
2017-01-13,1175765.909576878,,,,,,,0.0,
2017-01-14,1175765.909576878,,,,,,,0.0,
2017-01-15,1175765.909576878,,,,,,,0.0,
2017-01-16,1202067.8073138334,,,,,,,0.0,
2017-01-17,1210852.7128429797,,,,,,,0.0,
2017-01-18,1225405.334054636,,,,,,,0.0,
2017-01-19,1256776.3295948186,,,,,,,0.0,
2017-01-20,1256776.3295948186,,,,,,,0.0,
2017-01-21,1256776.3295948186,,,,,,,0.0,
2017-01-22,1228813.4451065683,,,,,,,0.022249690601083727,
2017-01-23,1220515.7479396444,,,,,,,0.028852056488734568,
2017-01-24,1236839.9089697946,,,,,,,0.01586314140038858,
2017-01-25,1189126.8860139064,,,,,,,0.053827751197957574,
2017-01-26,1170229.637209951,,,,,,,0.06886403757522241,
2017-01-27,1170229.637209951,,,,,,,0.06886403757522241,
2017-01-28,1170229.637209951,,,,,,,0.06886403757522241,
2017-01-29,1200978.6490036654,,,,,,,0.04439746299895875,
2017-01-30,1210115.7361621624,,,,,,,0.03712720579938,
2017-01-31,1244192.837295748,,,,,,,0.010012515355956375,
2017-02-01,1240312.010755924,,,,,,,0.013100436769208246,
2017-02-02,1250846.2745873027,,,,,,,0.004718464907297992,
2017-02-03,1250846.2745873027,,,,,,,0.004718464907297992,
2017-02-04,1250846.2745873027,,,,,,,0.004718464907297992,
2017-02-05,1220141.2422380953,,,,,,,0.029150045631854304,
2017-02-06,1206444.2680220653,,,,,,,0.04004854355347409,
2017-02-07,1194843.8424040787,,,,,,,0.04927884599060428,
2017-02-08,1212699.087025581,,,,,,,0.035071668308272574,
2017-02-09,1221265.4505514642,,,,,,,0.02825552821702415,
2017-02-10,1221265.4505514642,,,,,,,0.02825552821702415,
2017-02-11,1221265.4505514642,,,,,,,0.02825552821702415,
2017-02-12,1218645.5125191791,,,,,,,0.030340177625666098,
2017-02-13,1194484.9221930895,,,,,,,0.04956443396878085,
2017-02-14,1200978.6490036654,,,,,,,0.04439746299895875,
2017-02-15,1193409.4558179728,,,,,,,0.05042016807976901,
2017-02-16,1205347.167845604,,,,,,,0.040921491388841824,
2017-02-17,1205347.167845604,,,,,,,0.040921491388841824,
2017-02-18,1205347.167845604,,,,,,,0.040921491388841824,
2017-02-19,1205347.167845604,,,,,,,0.040921491388841824,
2017-02-20,1216780.9999692999,,,,,,,0.03182374515154429,
2017-02-21,1213069.0384400825,,,,,,,0.03477730295002235,
2017-02-22,1240312.010755924,,,,,,,0.013100436769208246,33 days 00:00:00.000000000
2017-02-23,1296524.391257852,,,,,,,0.0,
2017-02-24,1296524.391257852,,,,,,,0.0,
2017-02-25,1296524.391257852,,,,,,,0.0,
2017-02-26,1263967.0395807396,,,,,,,0.025111252743595713,
2017-02-27,1275726.7592663092,,,,,,,0.01604106496705826,
2017-02-28,1258765.5298206476,,,,,,,0.02912314005953398,
2017-03-01,1246923.8967432447,,,,,,,0.03825650704996486,
2017-03-02,1217899.0221052873,,,,,,,0.06064318549092984,
2017-03-03,1217899.0221052873,,,,,,,0.06064318549092984,
2017-03-04,1217899.0221052873,,,,,,,0.06064318549092984,
2017-03-05,1212329.3616372696,,,,,,,0.06493902481765024,
2017-03-06,1219392.9182922472,,,,,,,0.05949095403502136,
2017-03-07,1231477.332571584,,,,,,,0.05017033163808138,
2017-03-08,1228433.8299001108,,,,,,,0.052517763504380865,
2017-03-09,1238766.451171866,,,,,,,0.04454828653855947,
2017-03-10,1238766.451171866,,,,,,,0.04454828653855947,
2017-03-11,1238766.451171866,,,,,,,0.04454828653855947,
2017-03-12,1236455.3193114218,,,,,,,0.046330846030712136,
2017-03-13,1217899.0221052873,,,,,,,0.06064318549092984,
2017-03-14,1226917.7128064334,,,,,,,0.053687133786884056,
2017-03-15,1214922.1840297023,,,,,,,0.06293919943070381,
2017-03-16,1206078.3466263951,,,,,,,0.06976038803536022,
2017-03-17,1206078.3466263951,,,,,,,0.06976038803536022,
2017-03-18,1206078.3466263951,,,,,,,0.06976038803536022,
2017-03-19,1204981.9113983517,,,,,,,0.07060606069330366,
2017-03-20,1202795.0114100054,,,,,,,0.07229280103007785,
2017-03-21,1206444.2680220653,,,,,,,0.0694781554771936,
2017-03-22,1216036.7913882718,,,,,,,0.06207951073831586,
2017-03-23,1237995.1147587015,,,,,,,0.04514321280324474,
2017-03-24,1237995.1147587015,,,,,,,0.04514321280324474,
2017-03-25,1237995.1147587015,,,,,,,0.04514321280324474,
2017-03-26,1256776.3295948186,,,,,,,0.030657395981938285,
2017-03-27,1252816.7324588567,,,,,,,0.033711404963690295,
2017-03-28,1276955.7827704027,,,,,,,0.015093127919070137,
2017-03-29,1275726.7592663092,,,,,,,0.01604106496705826,33 days 00:00:00.000000000
2017-03-30,1299065.765024961,,,,,,,0.0,
2017-03-31,1299065.765024961,,,,,,,0.0,
2017-04-01,1299065.765024961,,,,,,,0.0,
2017-04-02,1277776.448227193,,,,,,,0.01638817477216703,
2017-04-03,1259962.0749556185,,,,,,,0.030101393726276182,
2017-04-04,1249666.9730935302,,,,,,,0.0380263980942348,
2017-04-05,1221265.4505514642,,,,,,,0.05988943482934583,
2017-04-06,1221640.6474617354,,,,,,,0.05960061426277208,
2017-04-07,1221640.6474617354,,,,,,,0.05960061426277208,
2017-04-08,1221640.6474617354,,,,,,,0.05960061426277208,
2017-04-09,1263164.0116697112,,,,,,,0.02763659417547648,
2017-04-10,1264368.937593203,,,,,,,0.026709061516289934,
2017-04-11,1265979.0853333795,,,,,,,0.025469595598915484,
2017-04-12,1285210.1832607298,,,,,,,0.010665804716949778,
2017-04-13,1285210.1832607298,,,,,,,0.010665804716949778,
2017-04-14,1285210.1832607298,,,,,,,0.010665804716949778,
2017-04-15,1285210.1832607298,,,,,,,0.010665804716949778,
2017-04-16,1276136.1705393859,,,,,,,0.017650834240200752,
2017-04-17,1267997.547041063,,,,,,,0.023915816135221646,17 days 00:00:00.000000000
2017-04-18,1299490.2966060657,,,,,,,0.0,
2017-04-19,1299490.2966060657,,,,,,,0.0,
2017-04-20,1295257.4291170922,,,,,,,0.0032573290466491045,
2017-04-21,1295257.4291170922,,,,,,,0.0032573290466491045,
2017-04-22,1295257.4291170922,,,,,,,0.0032573290466491045,
2017-04-23,1279832.7350895137,,,,,,,0.01512713220552131,
2017-04-24,1272460.8984066476,,,,,,,0.020800000023095122,
2017-04-25,1296524.391257852,,,,,,,0.0022823605193204033,
2017-04-26,1281482.5358890754,,,,,,,0.013857556892900247,
2017-04-27,1284794.93000783,,,,,,,0.011308562008209067,
2017-04-28,1284794.93000783,,,,,,,0.011308562008209067,
2017-04-29,1284794.93000783,,,,,,,0.011308562008209067,
2017-04-30,1289377.531290653,,,,,,,0.007782101445331868,12 days 00:00:00.000000000
2017-05-01,1314525.7219517783,,,,,,,0.0,
2017-05-02,1343391.9956066106,,,,,,,0.0,
2017-05-03,1352070.8292019016,,,,,,,0.0,
2017-05-04,1334375.942190304,,,,,,,0.013087248559339515,
2017-05-05,1334375.942190304,,,,,,,0.013087248559339515,
2017-05-06,1334375.942190304,,,,,,,0.013087248559339515,
2017-05-07,1330803.315959587,,,,,,,0.015729585154106385,5 days 00:00:00.000000000
2017-05-08,1360862.528646899,,,,,,,0.0,
2017-05-09,1360396.9578374932,,,,,,,0.0003421145042979967,
2017-05-10,1345665.0790998316,,,,,,,0.011167512681959146,
2017-05-11,1352070.8292019016,,,,,,,0.006460387629115605,
2017-05-12,1352070.8292019016,,,,,,,0.006460387629115605,
2017-05-13,1352070.8292019016,,,,,,,0.006460387629115605,6 days 00:00:00.000000000
2017-05-14,1370713.6531726015,,,,,,,0.0,
2017-05-15,1383109.6722219153,,,,,,,0.0,
2017-05-16,1383109.6722219153,,,,,,,0.0,
2017-05-17,1398185.7625865943,,,,,,,0.0,
2017-05-18,1404110.2785456541,,,,,,,0.0,
2017-05-19,1404110.2785456541,,,,,,,0.0,
2017-05-20,1404110.2785456541,201.0,9378.680081664668,149.7129944,149.7129944,404110.27854565415,0.4041102785456541,0.0,
2017-05-21,1383523.1971034687,,,,,,,0.014662011778383333,
2017-05-22,1382531.8292122707,,,,,,,0.015368058807840868,
2017-05-23,1384513.160327971,,,,,,,0.01395696514520317,
2017-05-24,1398226.7012511585,,,,,,,0.00419025299108966,
2017-05-25,1386981.9377107543,,,,,,,0.012198714799410926,
2017-05-26,1386981.9377107543,,,,,,,0.012198714799410926,
2017-05-27,1386981.9377107543,,,,,,,0.012198714799410926,
2017-05-28,1386981.9377107543,,,,,,,0.012198714799410926,
2017-05-29,1370524.6612373202,,,,,,,0.02391950106876306,
2017-05-30,1353673.8422758111,,,,,,,0.03592056624076845,
2017-05-31,1360871.6394446942,,,,,,,0.030794332725593065,
2017-06-01,1372540.1657677037,,,,,,,0.02248406927883906,
2017-06-02,1372540.1657677037,,,,,,,0.02248406927883906,
2017-06-03,1372540.1657677037,,,,,,,0.02248406927883906,
2017-06-04,1334294.8089410695,,,,,,,0.049722212472440463,
2017-06-05,1326287.5830330655,,,,,,,0.05542491690410212,
2017-06-06,1380544.862718616,,,,,,,0.01678316595719731,
2017-06-07,1389932.9623298892,,,,,,,0.010097010492971736,
2017-06-08,1378053.1938178383,,,,,,,0.018557719522433236,
2017-06-09,1378053.1938178383,,,,,,,0.018557719522433236,
2017-06-10,1378053.1938178383,,,,,,,0.018557719522433236,
2017-06-11,1402577.5593245656,,,,,,,0.0010915946165397372,
2017-06-12,1398226.7012511585,,,,,,,0.00419025299108966,24 days 00:00:00.000000000
2017-06-13,1413572.919790353,,,,,,,0.0,
2017-06-14,1404021.7627925435,,,,,,,0.006756748706834292,
2017-06-15,1383027.6886251566,,,,,,,0.02160852881203079,
2017-06-16,1383027.6886251566,,,,,,,0.02160852881203079,
2017-06-17,1383027.6886251566,,,,,,,0.02160852881203079,
2017-06-18,1379050.9249512933,,,,,,,0.02442179979238679,
